I	J	ILEN	JLEN	MATCH	NGAPS	NALIG	NIDENT	%IDENT	NAS	NASAL	NRANS	RMEAN	STDEV	SCORE	PWMATCH
d3d23a_/1-302	d3tnta_/1-306	302	306	1956.00	2	300	147	49.00	652.00	644.00	100	1071.30	16.48	53.70	12286
d3d23a_/1-302	d1lvoa_/1-299	302	299	1868.00	1	299	136	45.48	624.75	620.74	100	1067.91	19.96	40.09	12287
d3d23a_/1-302	d3zvea_/1-189	302	189	750.00	8	189	30	15.87	396.83	346.03	100	745.56	14.28	0.31	12288
d3d23a_/1-302	d4dcda_/1-184	302	184	736.00	12	181	43	23.76	406.63	327.07	100	731.01	13.83	0.36	12289
d3d23a_/1-302	d2ea3a_/1-183	302	183	739.00	8	183	41	22.40	403.83	351.37	100	736.48	13.01	0.19	12290
d3d23a_/1-302	d3stia_/1-228	302	228	877.00	8	228	35	15.35	384.65	342.54	100	874.92	17.28	0.12	12291
d3d23a_/1-302	d2qxia_/1-224	302	224	853.00	9	224	46	20.54	380.80	332.59	100	856.51	15.88	-0.22	12292
d3d23a_/1-302	d3gylb_/1-247	302	247	948.00	9	245	45	18.37	386.94	342.86	100	926.46	17.02	1.27	12293
d3d23a_/1-302	d2oq5a_/1-232	302	232	896.00	8	232	43	18.53	386.21	344.83	100	880.49	15.21	1.02	12294
d3d23a_/1-302	d2bdga_/1-223	302	223	861.00	10	222	40	18.02	387.84	333.78	100	859.70	17.90	0.07	12295
d3d23a_/1-302	d2asub_/1-225	302	225	847.00	6	224	37	16.52	378.12	345.98	100	854.59	17.69	-0.43	12296
d3d23a_/1-302	d2odpa2/1-288	302	288	1043.00	9	278	46	16.55	375.18	336.33	100	1018.11	18.84	1.32	12297
d3d23a_/1-302	d2zgca_/1-231	302	231	909.00	9	230	49	21.30	395.22	348.26	100	872.28	17.35	2.12	12298
d3d23a_/1-302	d3tjoa_/1-211	302	211	834.00	9	209	46	22.01	399.04	347.37	100	816.74	14.35	1.20	12299
d3d23a_/1-302	d2psxa_/1-227	302	227	855.00	10	227	39	17.18	376.65	323.79	100	858.10	16.65	-0.19	12300
d3d23a_/1-302	d2qy0b_/1-240	302	240	900.00	9	240	45	18.75	375.00	330.00	100	897.63	17.01	0.14	12301
d3d23a_/1-302	d3govb_/1-251	302	251	929.00	11	243	44	18.11	382.30	327.98	100	924.31	16.99	0.28	12302
d3d23a_/1-302	d3qzra_/1-180	302	180	719.00	8	180	37	20.56	399.44	346.11	100	715.22	14.17	0.27	12303
d3d23a_/1-302	d4fvda_/1-138	302	138	578.00	5	138	33	23.91	418.84	375.36	100	569.01	11.91	0.75	12304
d3d23a_/1-302	d2q6fa_/1-301	302	301	1755.00	3	294	123	41.84	596.94	584.69	100	1066.80	18.84	36.52	12305
d3d23a_/1-302	d2ouaa_/1-188	302	188	753.00	6	187	42	22.46	402.67	364.17	100	751.63	12.91	0.11	12306
d3d23a_/1-302	d3h7oa_/1-228	302	228	883.00	8	223	44	19.73	395.96	352.91	100	867.91	17.50	0.86	12307
d3d23a_/1-302	d3h7ta_/1-235	302	235	903.00	8	235	38	16.17	384.26	343.40	100	902.91	19.24	0.00	12308
d3d23a_/1-302	d2as9a_/1-207	302	207	782.00	10	204	36	17.65	383.33	324.51	100	801.60	17.53	-1.12	12309
d3d23a_/1-302	d2vida_/1-204	302	204	802.00	10	204	39	19.12	393.14	334.31	100	795.66	11.32	0.56	12310
d3d23a_/1-302	d3ufaa_/1-200	302	200	774.00	9	199	35	17.59	388.94	334.67	100	781.92	13.58	-0.58	12311
d3d23a_/1-302	d2pfea_/1-186	302	186	735.00	6	184	43	23.37	399.46	360.33	100	744.74	12.83	-0.76	12312
d3d23a_/1-302	d3mmga_/1-217	302	217	844.00	7	217	40	18.43	388.94	350.23	100	835.21	15.55	0.57	12313
d3d23a_/1-302	d1ym0a_/1-238	302	238	925.00	10	237	45	18.99	390.30	339.66	100	910.48	18.54	0.78	12314
d3tnta_/1-306	d1lvoa_/1-299	306	299	1820.00	3	299	133	44.48	608.70	596.66	100	1067.07	20.25	37.19	12315
d3tnta_/1-306	d3zvea_/1-189	306	189	772.00	10	188	47	25.00	410.64	346.81	100	747.65	16.59	1.47	12316
d3tnta_/1-306	d4dcda_/1-184	306	184	727.00	10	179	41	22.91	406.15	339.11	100	730.39	12.57	-0.27	12317
d3tnta_/1-306	d2ea3a_/1-183	306	183	730.00	6	182	32	17.58	401.10	361.54	100	730.81	14.45	-0.06	12318
d3tnta_/1-306	d3stia_/1-228	306	228	893.00	9	228	43	18.86	391.67	344.30	100	872.39	16.88	1.22	12319
d3tnta_/1-306	d2qxia_/1-224	306	224	857.00	11	218	44	20.18	393.12	332.57	100	855.80	13.47	0.09	12320
d3tnta_/1-306	d3gylb_/1-247	306	247	922.00	12	241	42	17.43	382.57	322.82	100	918.56	17.83	0.19	12321
d3tnta_/1-306	d2oq5a_/1-232	306	232	869.00	12	228	50	21.93	381.14	317.98	100	873.70	16.27	-0.29	12322
d3tnta_/1-306	d2bdga_/1-223	306	223	844.00	11	215	42	19.53	392.56	331.16	100	856.06	15.31	-0.79	12323
d3tnta_/1-306	d2asub_/1-225	306	225	853.00	8	223	38	17.04	382.51	339.46	100	855.37	15.74	-0.15	12324
d3tnta_/1-306	d2odpa2/1-288	306	288	1011.00	11	266	51	19.17	380.08	330.45	100	1023.51	18.64	-0.67	12325
d3tnta_/1-306	d2zgca_/1-231	306	231	889.00	11	230	43	18.70	386.52	329.13	100	873.30	15.97	0.98	12326
d3tnta_/1-306	d3tjoa_/1-211	306	211	809.00	6	211	33	15.64	383.41	349.29	100	815.43	16.68	-0.39	12327
d3tnta_/1-306	d2psxa_/1-227	306	227	870.00	8	220	40	18.18	395.45	351.82	100	860.46	15.52	0.61	12328
d3tnta_/1-306	d2qy0b_/1-240	306	240	885.00	11	238	40	16.81	371.85	316.39	100	901.36	16.15	-1.01	12329
d3tnta_/1-306	d3govb_/1-251	306	251	944.00	10	245	45	18.37	385.31	336.33	100	924.51	18.75	1.04	12330
d3tnta_/1-306	d3qzra_/1-180	306	180	721.00	8	180	42	23.33	400.56	347.22	100	717.90	14.73	0.21	12331
d3tnta_/1-306	d4fvda_/1-138	306	138	588.00	12	138	40	28.99	426.09	321.74	100	566.95	11.72	1.80	12332
d3tnta_/1-306	d2q6fa_/1-301	306	301	1737.00	6	292	123	42.12	594.86	570.21	100	1063.69	19.33	34.82	12333
d3tnta_/1-306	d2ouaa_/1-188	306	188	731.00	7	188	41	21.81	388.83	344.15	100	745.56	15.34	-0.95	12334
d3tnta_/1-306	d3h7oa_/1-228	306	228	860.00	10	225	40	17.78	382.22	328.89	100	861.90	15.98	-0.12	12335
d3tnta_/1-306	d3h7ta_/1-235	306	235	892.00	7	232	32	13.79	384.48	348.28	100	889.77	16.22	0.14	12336
d3tnta_/1-306	d2as9a_/1-207	306	207	805.00	11	206	41	19.90	390.78	326.70	100	802.23	13.50	0.21	12337
d3tnta_/1-306	d2vida_/1-204	306	204	814.00	10	203	42	20.69	400.99	341.87	100	797.15	12.87	1.31	12338
d3tnta_/1-306	d3ufaa_/1-200	306	200	788.00	12	198	42	21.21	397.98	325.25	100	781.94	14.13	0.43	12339
d3tnta_/1-306	d2pfea_/1-186	306	186	731.00	9	186	41	22.04	393.01	334.95	100	736.17	11.92	-0.43	12340
d3tnta_/1-306	d3mmga_/1-217	306	217	845.00	9	216	41	18.98	391.20	341.20	100	831.85	15.74	0.84	12341
d3tnta_/1-306	d1ym0a_/1-238	306	238	911.00	9	237	40	16.88	384.39	338.82	100	903.01	16.07	0.50	12342
d1lvoa_/1-299	d3zvea_/1-189	299	189	756.00	10	189	45	23.81	400.00	336.51	100	749.27	14.66	0.46	12343
d1lvoa_/1-299	d4dcda_/1-184	299	184	721.00	8	181	38	20.99	398.34	345.30	100	738.10	14.63	-1.17	12344
d1lvoa_/1-299	d2ea3a_/1-183	299	183	731.00	8	178	37	20.79	410.67	356.74	100	739.82	14.87	-0.59	12345
d1lvoa_/1-299	d3stia_/1-228	299	228	882.00	8	226	42	18.58	390.27	347.79	100	883.68	15.75	-0.11	12346
d1lvoa_/1-299	d2qxia_/1-224	299	224	845.00	10	221	40	18.10	382.35	328.05	100	849.47	16.56	-0.27	12347
d1lvoa_/1-299	d3gylb_/1-247	299	247	936.00	9	245	43	17.55	382.04	337.96	100	923.46	17.38	0.72	12348
d1lvoa_/1-299	d2oq5a_/1-232	299	232	881.00	10	232	47	20.26	379.74	328.02	100	878.55	16.71	0.15	12349
d1lvoa_/1-299	d2bdga_/1-223	299	223	870.00	11	223	48	21.52	390.13	330.94	100	860.31	15.58	0.62	12350
d1lvoa_/1-299	d2asub_/1-225	299	225	852.00	9	224	40	17.86	380.36	332.14	100	856.67	15.92	-0.29	12351
d1lvoa_/1-299	d2odpa2/1-288	299	288	1008.00	11	275	47	17.09	366.55	318.55	100	1021.79	19.53	-0.71	12352
d1lvoa_/1-299	d2zgca_/1-231	299	231	891.00	11	227	47	20.70	392.51	334.36	100	869.89	15.74	1.34	12353
d1lvoa_/1-299	d3tjoa_/1-211	299	211	826.00	7	209	40	19.14	395.22	355.02	100	827.36	15.75	-0.09	12354
d1lvoa_/1-299	d2psxa_/1-227	299	227	878.00	7	227	37	16.30	386.78	349.78	100	853.61	17.50	1.39	12355
d1lvoa_/1-299	d2qy0b_/1-240	299	240	926.00	13	238	45	18.91	389.08	323.53	100	903.06	17.70	1.30	12356
d1lvoa_/1-299	d3govb_/1-251	299	251	942.00	8	246	42	17.07	382.93	343.90	100	925.31	16.89	0.99	12357
d1lvoa_/1-299	d3qzra_/1-180	299	180	734.00	8	179	41	22.91	410.06	356.42	100	721.73	14.70	0.83	12358
d1lvoa_/1-299	d4fvda_/1-138	299	138	580.00	8	138	34	24.64	420.29	350.72	100	571.22	11.76	0.75	12359
d1lvoa_/1-299	d2q6fa_/1-301	299	301	1779.00	3	294	128	43.54	605.10	592.86	100	1071.12	19.41	36.48	12360
d1lvoa_/1-299	d2ouaa_/1-188	299	188	737.00	8	188	41	21.81	392.02	340.96	100	759.76	12.59	-1.81	12361
d1lvoa_/1-299	d3h7oa_/1-228	299	228	860.00	9	227	42	18.50	378.85	331.28	100	864.43	14.40	-0.31	12362
d1lvoa_/1-299	d3h7ta_/1-235	299	235	878.00	8	234	33	14.10	375.21	334.19	100	896.94	15.07	-1.26	12363
d1lvoa_/1-299	d2as9a_/1-207	299	207	829.00	10	205	40	19.51	404.39	345.85	100	813.49	14.45	1.07	12364
d1lvoa_/1-299	d2vida_/1-204	299	204	816.00	6	202	38	18.81	403.96	368.32	100	813.62	14.23	0.17	12365
d1lvoa_/1-299	d3ufaa_/1-200	299	200	817.00	7	199	36	18.09	410.55	368.34	100	799.67	14.58	1.19	12366
d1lvoa_/1-299	d2pfea_/1-186	299	186	728.00	11	186	44	23.66	391.40	320.43	100	746.20	14.31	-1.27	12367
d1lvoa_/1-299	d3mmga_/1-217	299	217	863.00	10	212	41	19.34	407.08	350.47	100	839.35	16.11	1.47	12368
d1lvoa_/1-299	d1ym0a_/1-238	299	238	921.00	9	230	39	16.96	400.43	353.48	100	901.97	17.26	1.10	12369
d3zvea_/1-189	d4dcda_/1-184	189	184	1348.00	0	180	120	66.67	748.89	748.89	100	661.98	16.58	41.37	12370
d3zvea_/1-189	d2ea3a_/1-183	189	183	645.00	5	174	24	13.79	370.69	336.21	100	648.69	15.32	-0.24	12371
d3zvea_/1-189	d3stia_/1-228	189	228	732.00	7	188	36	19.15	389.36	344.68	100	705.11	13.34	2.02	12372
d3zvea_/1-189	d2qxia_/1-224	189	224	724.00	9	187	37	19.79	387.17	329.41	100	692.19	15.89	2.00	12373
d3zvea_/1-189	d3gylb_/1-247	189	247	708.00	12	188	43	22.87	376.60	300.00	100	711.91	15.13	-0.26	12374
d3zvea_/1-189	d2oq5a_/1-232	189	232	693.00	5	189	26	13.76	366.67	334.92	100	700.58	15.40	-0.49	12375
d3zvea_/1-189	d2bdga_/1-223	189	223	713.00	4	189	28	14.81	377.25	351.85	100	692.05	15.55	1.35	12376
d3zvea_/1-189	d2asub_/1-225	189	225	672.00	4	184	27	14.67	365.22	339.13	100	689.14	14.83	-1.16	12377
d3zvea_/1-189	d2odpa2/1-288	189	288	732.00	10	189	41	21.69	387.30	323.81	100	732.65	15.31	-0.04	12378
d3zvea_/1-189	d2zgca_/1-231	189	231	711.00	7	187	36	19.25	380.21	335.29	100	696.30	14.47	1.02	12379
d3zvea_/1-189	d3tjoa_/1-211	189	211	721.00	9	186	37	19.89	387.63	329.57	100	698.09	17.59	1.30	12380
d3zvea_/1-189	d2psxa_/1-227	189	227	718.00	10	187	35	18.72	383.96	319.79	100	693.89	14.46	1.67	12381
d3zvea_/1-189	d2qy0b_/1-240	189	240	717.00	8	187	35	18.72	383.42	332.09	100	712.50	17.36	0.26	12382
d3zvea_/1-189	d3govb_/1-251	189	251	731.00	6	189	27	14.29	386.77	348.68	100	712.60	13.05	1.41	12383
d3zvea_/1-189	d3qzra_/1-180	189	180	1251.00	0	180	97	53.89	695.00	695.00	100	647.77	18.89	31.93	12384
d3zvea_/1-189	d4fvda_/1-138	189	138	572.00	7	137	30	21.90	417.52	356.20	100	525.85	13.05	3.54	12385
d3zvea_/1-189	d2q6fa_/1-301	189	301	727.00	7	189	34	17.99	384.66	340.21	100	748.21	14.58	-1.45	12386
d3zvea_/1-189	d2ouaa_/1-188	189	188	673.00	4	181	23	12.71	371.82	345.30	100	660.09	17.48	0.74	12387
d3zvea_/1-189	d3h7oa_/1-228	189	228	720.00	10	185	39	21.08	389.19	324.32	100	700.33	14.86	1.32	12388
d3zvea_/1-189	d3h7ta_/1-235	189	235	718.00	8	183	34	18.58	392.35	339.89	100	714.36	17.21	0.21	12389
d3zvea_/1-189	d2as9a_/1-207	189	207	744.00	10	178	44	24.72	417.98	350.56	100	695.54	17.49	2.77	12390
d3zvea_/1-189	d2vida_/1-204	189	204	719.00	6	181	34	18.78	397.24	357.46	100	690.10	14.98	1.93	12391
d3zvea_/1-189	d3ufaa_/1-200	189	200	719.00	6	185	32	17.30	388.65	349.73	100	687.42	14.35	2.20	12392
d3zvea_/1-189	d2pfea_/1-186	189	186	648.00	4	179	25	13.97	362.01	335.20	100	653.39	17.46	-0.31	12393
d3zvea_/1-189	d3mmga_/1-217	189	217	706.00	6	183	33	18.03	385.79	346.45	100	693.86	15.33	0.79	12394
d3zvea_/1-189	d1ym0a_/1-238	189	238	763.00	8	186	42	22.58	410.22	358.60	100	709.31	14.16	3.79	12395
d4dcda_/1-184	d2ea3a_/1-183	184	183	650.00	7	169	33	19.53	384.62	334.91	100	655.42	15.46	-0.35	12396
d4dcda_/1-184	d3stia_/1-228	184	228	748.00	6	184	34	18.48	406.52	367.39	100	702.10	14.71	3.12	12397
d4dcda_/1-184	d2qxia_/1-224	184	224	699.00	8	180	30	16.67	388.33	335.00	100	686.23	15.03	0.85	12398
d4dcda_/1-184	d3gylb_/1-247	184	247	734.00	9	183	42	22.95	401.09	342.08	100	702.77	14.90	2.10	12399
d4dcda_/1-184	d2oq5a_/1-232	184	232	684.00	5	184	32	17.39	371.74	339.13	100	692.06	14.34	-0.56	12400
d4dcda_/1-184	d2bdga_/1-223	184	223	713.00	7	184	31	16.85	387.50	341.85	100	685.36	14.68	1.88	12401
d4dcda_/1-184	d2asub_/1-225	184	225	709.00	7	181	37	20.44	391.71	345.30	100	681.35	15.82	1.75	12402
d4dcda_/1-184	d2odpa2/1-288	184	288	712.00	10	181	41	22.65	393.37	327.07	100	715.05	14.71	-0.21	12403
d4dcda_/1-184	d2zgca_/1-231	184	231	681.00	5	184	30	16.30	370.11	337.50	100	691.28	16.53	-0.62	12404
d4dcda_/1-184	d3tjoa_/1-211	184	211	721.00	7	182	33	18.13	396.15	350.00	100	688.67	15.99	2.02	12405
d4dcda_/1-184	d2psxa_/1-227	184	227	735.00	8	184	31	16.85	399.46	347.28	100	682.93	14.87	3.50	12406
d4dcda_/1-184	d2qy0b_/1-240	184	240	702.00	9	174	36	20.69	403.45	341.38	100	695.18	15.44	0.44	12407
d4dcda_/1-184	d3govb_/1-251	184	251	722.00	7	182	34	18.68	396.70	350.55	100	703.12	14.39	1.31	12408
d4dcda_/1-184	d3qzra_/1-180	184	180	1269.00	0	180	98	54.44	705.00	705.00	100	638.70	13.76	45.82	12409
d4dcda_/1-184	d4fvda_/1-138	184	138	600.00	6	137	32	23.36	437.96	385.40	100	526.63	14.30	5.13	12410
d4dcda_/1-184	d2q6fa_/1-301	184	301	723.00	7	184	31	16.85	392.93	347.28	100	735.26	16.79	-0.73	12411
d4dcda_/1-184	d2ouaa_/1-188	184	188	650.00	3	176	23	13.07	369.32	348.86	100	665.90	13.82	-1.15	12412
d4dcda_/1-184	d3h7oa_/1-228	184	228	694.00	7	181	36	19.89	383.43	337.02	100	687.65	14.04	0.45	12413
d4dcda_/1-184	d3h7ta_/1-235	184	235	697.00	5	184	27	14.67	378.80	346.20	100	699.93	17.46	-0.17	12414
d4dcda_/1-184	d2as9a_/1-207	184	207	695.00	8	178	36	20.22	390.45	336.52	100	681.97	16.03	0.81	12415
d4dcda_/1-184	d2vida_/1-204	184	204	708.00	7	177	33	18.64	400.00	352.54	100	686.00	17.58	1.25	12416
d4dcda_/1-184	d3ufaa_/1-200	184	200	685.00	9	175	33	18.86	391.43	329.71	100	685.89	18.31	-0.05	12417
d4dcda_/1-184	d2pfea_/1-186	184	186	634.00	3	179	25	13.97	354.19	334.08	100	657.98	15.32	-1.57	12418
d4dcda_/1-184	d3mmga_/1-217	184	217	702.00	6	180	32	17.78	390.00	350.00	100	681.56	14.51	1.41	12419
d4dcda_/1-184	d1ym0a_/1-238	184	238	727.00	7	184	31	16.85	395.11	349.46	100	701.48	14.03	1.82	12420
d2ea3a_/1-183	d3stia_/1-228	183	228	718.00	8	178	39	21.91	403.37	349.44	100	703.17	15.64	0.95	12421
d2ea3a_/1-183	d2qxia_/1-224	183	224	752.00	8	181	44	24.31	415.47	362.43	100	689.18	15.87	3.96	12422
d2ea3a_/1-183	d3gylb_/1-247	183	247	735.00	8	181	41	22.65	406.08	353.04	100	701.29	14.06	2.40	12423
d2ea3a_/1-183	d2oq5a_/1-232	183	232	757.00	6	179	38	21.23	422.91	382.68	100	691.94	16.82	3.87	12424
d2ea3a_/1-183	d2bdga_/1-223	183	223	763.00	5	181	36	19.89	421.55	388.40	100	684.58	14.88	5.27	12425
d2ea3a_/1-183	d2asub_/1-225	183	225	719.00	9	181	41	22.65	397.24	337.57	100	685.32	17.50	1.92	12426
d2ea3a_/1-183	d2odpa2/1-288	183	288	741.00	10	183	43	23.50	404.92	339.34	100	706.46	13.88	2.49	12427
d2ea3a_/1-183	d2zgca_/1-231	183	231	736.00	9	180	44	24.44	408.89	348.89	100	691.18	14.04	3.19	12428
d2ea3a_/1-183	d3tjoa_/1-211	183	211	689.00	6	178	37	20.79	387.08	346.63	100	669.98	14.03	1.36	12429
d2ea3a_/1-183	d2psxa_/1-227	183	227	736.00	8	174	41	23.56	422.99	367.82	100	680.90	15.67	3.52	12430
d2ea3a_/1-183	d2qy0b_/1-240	183	240	727.00	9	178	44	24.72	408.43	347.75	100	690.80	15.22	2.38	12431
d2ea3a_/1-183	d3govb_/1-251	183	251	730.00	12	178	42	23.60	410.11	329.21	100	691.04	14.00	2.78	12432
d2ea3a_/1-183	d3qzra_/1-180	183	180	617.00	5	166	25	15.06	371.69	335.54	100	634.96	13.08	-1.37	12433
d2ea3a_/1-183	d4fvda_/1-138	183	138	583.00	4	138	31	22.46	422.46	387.68	100	530.24	12.39	4.26	12434
d2ea3a_/1-183	d2q6fa_/1-301	183	301	754.00	8	182	41	22.53	414.29	361.54	100	733.01	14.63	1.44	12435
d2ea3a_/1-183	d2ouaa_/1-188	183	188	1298.00	4	180	114	63.33	721.11	694.44	100	700.18	15.41	38.79	12436
d2ea3a_/1-183	d3h7oa_/1-228	183	228	692.00	5	182	32	17.58	380.22	347.25	100	675.53	15.99	1.03	12437
d2ea3a_/1-183	d3h7ta_/1-235	183	235	717.00	7	177	40	22.60	405.08	357.63	100	689.58	14.45	1.90	12438
d2ea3a_/1-183	d2as9a_/1-207	183	207	731.00	10	172	41	23.84	425.00	355.23	100	667.74	13.59	4.66	12439
d2ea3a_/1-183	d2vida_/1-204	183	204	702.00	7	183	36	19.67	383.61	337.70	100	673.06	15.24	1.90	12440
d2ea3a_/1-183	d3ufaa_/1-200	183	200	709.00	7	180	37	20.56	393.89	347.22	100	672.79	15.85	2.28	12441
d2ea3a_/1-183	d2pfea_/1-186	183	186	1278.00	2	182	106	58.24	702.20	689.01	100	697.35	18.98	30.60	12442
d2ea3a_/1-183	d3mmga_/1-217	183	217	679.00	5	180	25	13.89	377.22	343.89	100	671.34	14.50	0.53	12443
d2ea3a_/1-183	d1ym0a_/1-238	183	238	750.00	10	179	42	23.46	418.99	351.96	100	711.76	12.96	2.95	12444
d3stia_/1-228	d2qxia_/1-224	228	224	796.00	5	218	32	14.68	365.14	337.61	100	785.49	18.09	0.58	12445
d3stia_/1-228	d3gylb_/1-247	228	247	852.00	7	214	42	19.63	398.13	358.88	100	825.19	16.66	1.61	12446
d3stia_/1-228	d2oq5a_/1-232	228	232	824.00	5	219	32	14.61	376.26	348.86	100	797.04	16.84	1.60	12447
d3stia_/1-228	d2bdga_/1-223	228	223	806.00	8	209	37	17.70	385.65	339.71	100	793.06	16.15	0.80	12448
d3stia_/1-228	d2asub_/1-225	228	225	786.00	9	209	46	22.01	376.08	324.40	100	781.87	15.66	0.26	12449
d3stia_/1-228	d2odpa2/1-288	228	288	887.00	7	227	44	19.38	390.75	353.74	100	855.19	14.00	2.27	12450
d3stia_/1-228	d2zgca_/1-231	228	231	818.00	6	222	36	16.22	368.47	336.04	100	803.31	17.14	0.86	12451
d3stia_/1-228	d3tjoa_/1-211	228	211	1151.00	6	199	85	42.71	578.39	542.21	100	782.49	17.13	21.52	12452
d3stia_/1-228	d2psxa_/1-227	228	227	782.00	4	214	31	14.49	365.42	342.99	100	787.98	16.32	-0.37	12453
d3stia_/1-228	d2qy0b_/1-240	228	240	829.00	10	212	41	19.34	391.04	334.43	100	810.89	18.15	1.00	12454
d3stia_/1-228	d3govb_/1-251	228	251	821.00	6	225	29	12.89	364.89	332.89	100	824.76	14.33	-0.26	12455
d3stia_/1-228	d3qzra_/1-180	228	180	713.00	7	180	35	19.44	396.11	349.44	100	688.63	15.02	1.62	12456
d3stia_/1-228	d4fvda_/1-138	228	138	550.00	8	137	33	24.09	401.46	331.39	100	541.05	12.50	0.72	12457
d3stia_/1-228	d2q6fa_/1-301	228	301	881.00	9	213	48	22.54	413.62	362.91	100	879.11	15.98	0.12	12458
d3stia_/1-228	d2ouaa_/1-188	228	188	726.00	8	185	33	17.84	392.43	340.54	100	715.78	16.50	0.62	12459
d3stia_/1-228	d3h7oa_/1-228	228	228	803.00	10	211	42	19.91	380.57	323.70	100	798.99	16.74	0.24	12460
d3stia_/1-228	d3h7ta_/1-235	228	235	823.00	7	223	35	15.70	369.06	331.39	100	815.64	17.80	0.41	12461
d3stia_/1-228	d2as9a_/1-207	228	207	827.00	7	202	42	20.79	409.41	367.82	100	762.64	14.59	4.41	12462
d3stia_/1-228	d2vida_/1-204	228	204	803.00	9	192	44	22.92	418.23	361.98	100	757.43	14.98	3.04	12463
d3stia_/1-228	d3ufaa_/1-200	228	200	811.00	6	190	39	20.53	426.84	388.95	100	751.59	16.65	3.57	12464
d3stia_/1-228	d2pfea_/1-186	228	186	729.00	7	185	36	19.46	394.05	348.65	100	705.90	14.84	1.56	12465
d3stia_/1-228	d3mmga_/1-217	228	217	796.00	7	200	35	17.50	398.00	356.00	100	773.63	16.17	1.38	12466
d3stia_/1-228	d1ym0a_/1-238	228	238	843.00	5	226	39	17.26	373.01	346.46	100	811.13	17.73	1.80	12467
d2qxia_/1-224	d3gylb_/1-247	224	247	1239.00	8	222	86	38.74	558.11	514.86	100	809.16	16.32	26.33	12468
d2qxia_/1-224	d2oq5a_/1-232	224	232	1158.00	7	216	79	36.57	536.11	497.22	100	790.97	15.74	23.32	12469
d2qxia_/1-224	d2bdga_/1-223	224	223	1436.00	2	220	105	47.73	652.73	641.82	100	780.28	18.43	35.59	12470
d2qxia_/1-224	d2asub_/1-225	224	225	1091.00	8	209	72	34.45	522.01	476.08	100	773.69	16.85	18.84	12471
d2qxia_/1-224	d2odpa2/1-288	224	288	1061.00	11	223	61	27.35	475.78	416.59	100	842.20	15.69	13.95	12472
d2qxia_/1-224	d2zgca_/1-231	224	231	1146.00	7	221	72	32.58	518.55	480.54	100	791.19	18.01	19.70	12473
d2qxia_/1-224	d3tjoa_/1-211	224	211	751.00	9	190	41	21.58	395.26	338.42	100	750.14	15.35	0.06	12474
d2qxia_/1-224	d2psxa_/1-227	224	227	1482.00	3	223	109	48.88	664.57	648.43	100	786.65	16.54	42.04	12475
d2qxia_/1-224	d2qy0b_/1-240	224	240	1084.00	10	214	74	34.58	506.54	450.47	100	791.60	18.51	15.80	12476
d2qxia_/1-224	d3govb_/1-251	224	251	1190.00	9	220	80	36.36	540.91	491.82	100	812.89	20.55	18.35	12477
d2qxia_/1-224	d3qzra_/1-180	224	180	675.00	8	179	30	16.76	377.09	323.46	100	668.29	12.30	0.55	12478
d2qxia_/1-224	d4fvda_/1-138	224	138	567.00	6	138	27	19.57	410.87	358.70	100	540.07	13.25	2.03	12479
d2qxia_/1-224	d2q6fa_/1-301	224	301	846.00	7	223	34	15.25	379.37	341.70	100	852.18	16.71	-0.37	12480
d2qxia_/1-224	d2ouaa_/1-188	224	188	773.00	8	186	45	24.19	415.59	363.98	100	702.25	14.94	4.73	12481
d2qxia_/1-224	d3h7oa_/1-228	224	228	1026.00	8	217	61	28.11	472.81	428.57	100	778.08	18.70	13.25	12482
d2qxia_/1-224	d3h7ta_/1-235	224	235	1075.00	8	219	63	28.77	490.87	447.03	100	795.80	17.71	15.77	12483
d2qxia_/1-224	d2as9a_/1-207	224	207	792.00	8	199	37	18.59	397.99	349.75	100	734.70	14.62	3.92	12484
d2qxia_/1-224	d2vida_/1-204	224	204	755.00	11	197	38	19.29	383.25	316.24	100	732.37	14.89	1.52	12485
d2qxia_/1-224	d3ufaa_/1-200	224	200	781.00	5	196	32	16.33	398.47	367.86	100	726.68	14.77	3.68	12486
d2qxia_/1-224	d2pfea_/1-186	224	186	772.00	7	184	42	22.83	419.57	373.91	100	698.66	15.60	4.70	12487
d2qxia_/1-224	d3mmga_/1-217	224	217	761.00	8	207	34	16.43	367.63	321.26	100	762.21	17.70	-0.07	12488
d2qxia_/1-224	d1ym0a_/1-238	224	238	1115.00	8	221	70	31.67	504.52	461.09	100	799.14	16.81	18.79	12489
d3gylb_/1-247	d2oq5a_/1-232	247	232	1342.00	5	229	94	41.05	586.03	559.83	100	832.73	20.53	24.81	12490
d3gylb_/1-247	d2bdga_/1-223	247	223	1227.00	7	221	86	38.91	555.20	517.19	100	819.55	16.90	24.11	12491
d3gylb_/1-247	d2asub_/1-225	247	225	1167.00	6	223	73	32.74	523.32	491.03	100	813.82	17.89	19.74	12492
d3gylb_/1-247	d2odpa2/1-288	247	288	1139.00	8	246	65	26.42	463.01	423.98	100	903.70	16.89	13.93	12493
d3gylb_/1-247	d2zgca_/1-231	247	231	1200.00	8	229	79	34.50	524.02	482.10	100	827.14	17.52	21.28	12494
d3gylb_/1-247	d3tjoa_/1-211	247	211	805.00	5	210	34	16.19	383.33	354.76	100	776.23	15.55	1.85	12495
d3gylb_/1-247	d2psxa_/1-227	247	227	1254.00	9	224	87	38.84	559.82	511.61	100	817.72	17.25	25.29	12496
